Archived,CallTrace,CategoryString,CommandLine,Company,ComputerName,Contents,CreationUtcTime,CurrentDirectory,Description,DestinationHostname,DestinationIp,DestinationIsIpv6,DestinationPort,DestinationPortName,Details,EventCode,EventType,FileVersion,GrantedAccess,Hash,Hashes,Image,ImageLoaded,Image_File_Name,Initiated,IntegrityLevel,IsExecutable,Keywords,LogName,LogonGuid,LogonId,Message,OpCode,OriginalFileName,ParentCommandLine,ParentImage,ParentProcessGuid,ParentProcessId,ParentUser,PipeName,PreviousCreationUtcTime,ProcessGuid,ProcessId,Product,Protocol,QueryName,QueryResults,QueryStatus,RecordNumber,RuleName,Sid,SidType,Signature,SignatureStatus,Signed,SourceHostname,SourceImage,SourceIp,SourceIsIpv6,SourceName,SourcePort,SourcePortName,SourceProcessGUID,SourceProcessId,SourceThreadId,SourceUser,TargetFilename,TargetImage,TargetObject,TargetProcessGUID,TargetProcessId,TargetUser,TaskCategory,TerminalSessionId,Type,User,UtcTime,_raw,_time,action,category,dvc,dvc_nt_host,event_id,eventtype,host,id,index,linecount,name,parent_process,process,process_name,punct,result,service,service_id,service_name,severity,severity_id,signature,signature_id,source,sourcetype,splunk_server,splunk_server_group,subject,tag,tag::eventtype,user_group_id,user_id,vendor_product
,,,,,wrk-pprice,,21:11.8,,,,,,,,,11,4,,,,,C:\Windows\system32\msiexec.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2024-02-14 03:41:58.467
ProcessGuid: {817bddf3-3685-65cc-2e02-000000001900}
ProcessId: 10220
Image: C:\Windows\system32\msiexec.exe
TargetFilename: C:\Windows\Installer\SourceHash{8CC1EB12-3EED-4503-B087-EE937F97891C}
CreationUtcTime: 2024-02-14 03:21:11.795
User: NT AUTHORITY\SYSTEM",Info,,,,,,,,,{817bddf3-3685-65cc-2e02-000000001900},10220,,,,,,118863,"technique_id=T1574.010,technique_name=Services File Permissions Weakness",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Windows\Installer\SourceHash{8CC1EB12-3EED-4503-B087-EE937F97891C},,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
NT AUTHORITY\SYSTEM",41:58.5,"02/11/2026 07:41:58.468 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=11
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118863
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2024-02-14 03:41:58.467
ProcessGuid: {817bddf3-3685-65cc-2e02-000000001900}
ProcessId: 10220
Image: C:\Windows\system32\msiexec.exe
TargetFilename: C:\Windows\Installer\SourceHash{8CC1EB12-3EED-4503-B087-EE937F97891C}
CreationUtcTime: 2024-02-14 03:21:11.795
User: NT AUTHORITY\SYSTEM
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118863,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118863,SplunkEx,24,,,,,"//_::._=--/===-==---==--====__(:_)==_:\r:_=.,=___\r:",,,,,informational,4,,11,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
,,,,,wrk-pprice,,41:58.5,,,,,,,,,11,4,,,,,C:\Windows\system32\msiexec.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2024-02-14 03:41:58.452
ProcessGuid: {817bddf3-3685-65cc-2e02-000000001900}
ProcessId: 10220
Image: C:\Windows\system32\msiexec.exe
TargetFilename: C:\Windows\Temp\~DFA536937216C29F0C.TMP
CreationUtcTime: 2024-02-14 03:41:58.452
User: NT AUTHORITY\SYSTEM",Info,,,,,,,,,{817bddf3-3685-65cc-2e02-000000001900},10220,,,,,,118862,"technique_id=T1574.010,technique_name=Services File Permissions Weakness",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Windows\Temp\~DFA536937216C29F0C.TMP,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
NT AUTHORITY\SYSTEM",41:58.5,"02/11/2026 07:41:58.461 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=11
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118862
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2024-02-14 03:41:58.452
ProcessGuid: {817bddf3-3685-65cc-2e02-000000001900}
ProcessId: 10220
Image: C:\Windows\system32\msiexec.exe
TargetFilename: C:\Windows\Temp\~DFA536937216C29F0C.TMP
CreationUtcTime: 2024-02-14 03:41:58.452
User: NT AUTHORITY\SYSTEM
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118862,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118862,SplunkEx,24,,,,,"//_::._=--/===-==---==--====__(:_)==_:\r:_=.,=___\r:",,,,,informational,4,,11,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
,,,,,wrk-pprice,,41:58.5,,,,,,,,,11,4,,,,,C:\Windows\system32\msiexec.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2024-02-14 03:41:58.452
ProcessGuid: {817bddf3-3685-65cc-2e02-000000001900}
ProcessId: 10220
Image: C:\Windows\system32\msiexec.exe
TargetFilename: C:\Windows\Installer\inprogressinstallinfo.ipi
CreationUtcTime: 2024-02-14 03:41:58.452
User: NT AUTHORITY\SYSTEM",Info,,,,,,,,,{817bddf3-3685-65cc-2e02-000000001900},10220,,,,,,118861,"technique_id=T1574.010,technique_name=Services File Permissions Weakness",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Windows\Installer\inprogressinstallinfo.ipi,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
NT AUTHORITY\SYSTEM",41:58.5,"02/11/2026 07:41:58.460 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=11
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118861
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2024-02-14 03:41:58.452
ProcessGuid: {817bddf3-3685-65cc-2e02-000000001900}
ProcessId: 10220
Image: C:\Windows\system32\msiexec.exe
TargetFilename: C:\Windows\Installer\inprogressinstallinfo.ipi
CreationUtcTime: 2024-02-14 03:41:58.452
User: NT AUTHORITY\SYSTEM
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118861,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118861,SplunkEx,24,,,,,"//_::._=--/===-==---==--====__(:_)==_:\r:_=.,=___\r:",,,,,informational,4,,11,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
TRUE,,,,,wrk-pprice,,,,,,,,,,,23,4,,,,"SHA1=52E639024460BF111C469E95FB011C07D6FC89E8,MD5=6119E62D8047032A715BA0670FC476C5,SHA256=BC31F85266DF2CDFDBE22149937105388FA3ADC17E3646FA4A167736E819AF77,IMPHASH=4AB4924A89F7315F31ADB1871EEDBABE",C:\Windows\system32\msiexec.exe,,,,,TRUE,None,Microsoft-Windows-Sysmon/Operational,,,"File Delete archived:
RuleName: Executables
UtcTime: 2024-02-14 03:41:58.436
ProcessGuid: {817bddf3-3685-65cc-2e02-000000001900}
ProcessId: 10220
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\system32\msiexec.exe
TargetFilename: C:\Windows\Installer\MSIC6C0.tmp
Hashes: SHA1=52E639024460BF111C469E95FB011C07D6FC89E8,MD5=6119E62D8047032A715BA0670FC476C5,SHA256=BC31F85266DF2CDFDBE22149937105388FA3ADC17E3646FA4A167736E819AF77,IMPHASH=4AB4924A89F7315F31ADB1871EEDBABE
IsExecutable: true
Archived: true",Info,,,,,,,,,{817bddf3-3685-65cc-2e02-000000001900},10220,,,,,,118860,Executables,S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Windows\Installer\MSIC6C0.tmp,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
NT AUTHORITY\SYSTEM",41:58.4,"02/11/2026 07:41:58.438 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=23
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118860
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File Delete archived:
RuleName: Executables
UtcTime: 2024-02-14 03:41:58.436
ProcessGuid: {817bddf3-3685-65cc-2e02-000000001900}
ProcessId: 10220
User: NT AUTHORITY\SYSTEM
Image: C:\Windows\system32\msiexec.exe
TargetFilename: C:\Windows\Installer\MSIC6C0.tmp
Hashes: SHA1=52E639024460BF111C469E95FB011C07D6FC89E8,MD5=6119E62D8047032A715BA0670FC476C5,SHA256=BC31F85266DF2CDFDBE22149937105388FA3ADC17E3646FA4A167736E819AF77,IMPHASH=4AB4924A89F7315F31ADB1871EEDBABE
IsExecutable: true
Archived: true
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118860,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118860,SplunkEx,26,,,,,//_::._=--/===-==---==--====__(:_)==__:\r:_\r:_--_::,,,,,informational,4,,23,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
,,,,,wrk-pprice,,12:27.0,,,,,,,,,2,4,,,,,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\UVncVirtualDisplay.inf
CreationUtcTime: 2024-01-10 18:12:27.013
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie",Info,,,,,,,,41:58.4,{817bddf3-3684-65cc-2d02-000000001900},10672,,,,,,118859,"technique_id=T1070.006,technique_name=Timestomp",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\UVncVirtualDisplay.inf,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
wrk-pprice\CyberJunkie",41:58.4,"02/11/2026 07:41:58.430 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=2
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118859
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\UVncVirtualDisplay.inf
CreationUtcTime: 2024-01-10 18:12:27.013
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118859,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118859,SplunkEx,25,,,,,"//_::._=--/===-==---==--====__(:_)==___:\r:_=.,=\r:_",,,,,informational,4,,2,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
,,,,,wrk-pprice,,12:26.9,,,,,,,,,2,4,,,,,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\uvncvirtualdisplay.cat
CreationUtcTime: 2024-01-10 18:12:26.889
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie",Info,,,,,,,,41:58.4,{817bddf3-3684-65cc-2d02-000000001900},10672,,,,,,118858,"technique_id=T1070.006,technique_name=Timestomp",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\uvncvirtualdisplay.cat,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
wrk-pprice\CyberJunkie",41:58.4,"02/11/2026 07:41:58.429 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=2
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118858
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\uvncvirtualdisplay.cat
CreationUtcTime: 2024-01-10 18:12:26.889
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118858,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118858,SplunkEx,25,,,,,"//_::._=--/===-==---==--====__(:_)==___:\r:_=.,=\r:_",,,,,informational,4,,2,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
,,,,,wrk-pprice,,12:26.7,,,,,,,,,2,4,,,,,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\vnchooks.dll
CreationUtcTime: 2024-01-10 18:12:26.686
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie",Info,,,,,,,,41:58.4,{817bddf3-3684-65cc-2d02-000000001900},10672,,,,,,118857,"technique_id=T1070.006,technique_name=Timestomp",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\vnchooks.dll,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
wrk-pprice\CyberJunkie",41:58.4,"02/11/2026 07:41:58.428 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=2
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118857
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\vnchooks.dll
CreationUtcTime: 2024-01-10 18:12:26.686
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118857,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118857,SplunkEx,25,,,,,"//_::._=--/===-==---==--====__(:_)==___:\r:_=.,=\r:_",,,,,informational,4,,2,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
,,,,,wrk-pprice,,12:26.9,,,,,,,,,2,4,,,,,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\UVncVirtualDisplay.dll
CreationUtcTime: 2024-01-10 18:12:26.905
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie",Info,,,,,,,,41:58.4,{817bddf3-3684-65cc-2d02-000000001900},10672,,,,,,118856,"technique_id=T1070.006,technique_name=Timestomp",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\UVncVirtualDisplay.dll,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
wrk-pprice\CyberJunkie",41:58.4,"02/11/2026 07:41:58.427 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=2
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118856
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\UVncVirtualDisplay.dll
CreationUtcTime: 2024-01-10 18:12:26.905
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118856,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118856,SplunkEx,25,,,,,"//_::._=--/===-==---==--====__(:_)==___:\r:_=.,=\r:_",,,,,informational,4,,2,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
,,,,,wrk-pprice,,12:26.4,,,,,,,,,2,4,,,,,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\ddengine.dll
CreationUtcTime: 2024-01-10 18:12:26.406
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie",Info,,,,,,,,41:58.4,{817bddf3-3684-65cc-2d02-000000001900},10672,,,,,,118855,"technique_id=T1070.006,technique_name=Timestomp",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\ddengine.dll,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
wrk-pprice\CyberJunkie",41:58.4,"02/11/2026 07:41:58.425 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=2
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118855
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\ddengine.dll
CreationUtcTime: 2024-01-10 18:12:26.406
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118855,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118855,SplunkEx,25,,,,,"//_::._=--/===-==---==--====__(:_)==___:\r:_=.,=\r:_",,,,,informational,4,,2,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
,,,,,wrk-pprice,,12:26.7,,,,,,,,,2,4,,,,,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,,,,,None,Microsoft-Windows-Sysmon/Operational,,,"File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\viewer.exe
CreationUtcTime: 2024-01-10 18:12:26.670
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie",Info,,,,,,,,41:58.4,{817bddf3-3684-65cc-2d02-000000001900},10672,,,,,,118854,"technique_id=T1070.006,technique_name=Timestomp",S-1-5-18,5,,,,,,,,Microsoft-Windows-Sysmon,,,,,,,C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\viewer.exe,,,,,,Dns query (rule: DnsQuery),,Information,"SYSTEM
wrk-pprice\CyberJunkie",41:58.4,"02/11/2026 07:41:58.423 PM
LogName=Microsoft-Windows-Sysmon/Operational
EventCode=2
EventType=4
ComputerName=wrk-pprice
User=SYSTEM
Sid=S-1-5-18
SidType=5
SourceName=Microsoft-Windows-Sysmon
Type=Information
RecordNumber=118854
Keywords=None
TaskCategory=Dns query (rule: DnsQuery)
OpCode=Info
Message=File creation time changed:
RuleName: technique_id=T1070.006,technique_name=Timestomp
UtcTime: 2024-02-14 03:41:58.420
ProcessGuid: {817bddf3-3684-65cc-2d02-000000001900}
ProcessId: 10672
Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe
TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\viewer.exe
CreationUtcTime: 2024-01-10 18:12:26.670
PreviousCreationUtcTime: 2024-02-14 03:41:58.420
User: wrk-pprice\CyberJunkie
",2026-02-11T19:41:58.000-0800,,Dns query (rule: DnsQuery),wrk-pprice,wrk-pprice,118854,endpoint_services_processes windows_event_signature windows_ta_data,wrk-pprice,118854,SplunkEx,25,,,,,"//_::._=--/===-==---==--====__(:_)==___:\r:_=.,=\r:_",,,,,informational,4,,2,WinEventLog:Microsoft-Windows-Sysmon/Operational,WinEventLog,DESKTOP-6DT4EHE,,,track_event_signatures,track_event_signatures,,,Microsoft Windows
